point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,boundary_type,value_as_printed,unit_as_printed
CH4_kraderfranck1987_ch4_004,CH4,641.0,55.0,total,NaCl,0.101862,,0.101862,0.101862,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,12.65,"mol% CH4 (fixed composition of this isopleth; H2O=87.19 mol%, NaCl=0.160 mol%)"
CH4_kraderfranck1987_ch4_005,CH4,638.0,68.0,total,NaCl,0.101862,,0.101862,0.101862,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,12.65,"mol% CH4 (fixed composition of this isopleth; H2O=87.19 mol%, NaCl=0.160 mol%)"
CH4_kraderfranck1987_ch4_006,CH4,641.0,153.0,total,NaCl,0.101862,,0.101862,0.101862,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,12.65,"mol% CH4 (fixed composition of this isopleth; H2O=87.19 mol%, NaCl=0.160 mol%)"
CH4_kraderfranck1987_ch4_007,CH4,648.0,210.0,total,NaCl,0.101862,,0.101862,0.101862,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,12.65,"mol% CH4 (fixed composition of this isopleth; H2O=87.19 mol%, NaCl=0.160 mol%)"
CH4_kraderfranck1987_ch4_008,CH4,670.0,61.0,total,NaCl,0.108133,,0.108133,0.108133,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,22.85,"mol% CH4 (fixed composition of this isopleth; H2O=77.00 mol%, NaCl=0.150 mol%)"
CH4_kraderfranck1987_ch4_009,CH4,661.0,68.0,total,NaCl,0.108133,,0.108133,0.108133,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,22.85,"mol% CH4 (fixed composition of this isopleth; H2O=77.00 mol%, NaCl=0.150 mol%)"
CH4_kraderfranck1987_ch4_010,CH4,658.0,74.0,total,NaCl,0.108133,,0.108133,0.108133,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,22.85,"mol% CH4 (fixed composition of this isopleth; H2O=77.00 mol%, NaCl=0.150 mol%)"
CH4_kraderfranck1987_ch4_011,CH4,652.0,89.5,total,NaCl,0.108133,,0.108133,0.108133,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,22.85,"mol% CH4 (fixed composition of this isopleth; H2O=77.00 mol%, NaCl=0.150 mol%)"
CH4_kraderfranck1987_ch4_012,CH4,650.0,104.6,total,NaCl,0.108133,,0.108133,0.108133,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,22.85,"mol% CH4 (fixed composition of this isopleth; H2O=77.00 mol%, NaCl=0.150 mol%)"
CH4_kraderfranck1987_ch4_013,CH4,649.0,134.4,total,NaCl,0.108133,,0.108133,0.108133,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,22.85,"mol% CH4 (fixed composition of this isopleth; H2O=77.00 mol%, NaCl=0.150 mol%)"
CH4_kraderfranck1987_ch4_014,CH4,651.0,179.6,total,NaCl,0.108133,,0.108133,0.108133,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,22.85,"mol% CH4 (fixed composition of this isopleth; H2O=77.00 mol%, NaCl=0.150 mol%)"
CH4_kraderfranck1987_ch4_015,CH4,653.0,220.8,total,NaCl,0.108133,,0.108133,0.108133,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,22.85,"mol% CH4 (fixed composition of this isopleth; H2O=77.00 mol%, NaCl=0.150 mol%)"
CH4_kraderfranck1987_ch4_016,CH4,713.0,68.8,total,NaCl,0.1034,,0.103400,0.103400,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,35.46,"mol% CH4 (fixed composition of this isopleth; H2O=64.42 mol%, NaCl=0.120 mol%)"
CH4_kraderfranck1987_ch4_017,CH4,687.0,88.9,total,NaCl,0.1034,,0.103400,0.103400,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,35.46,"mol% CH4 (fixed composition of this isopleth; H2O=64.42 mol%, NaCl=0.120 mol%)"
CH4_kraderfranck1987_ch4_018,CH4,668.0,125.9,total,NaCl,0.1034,,0.103400,0.103400,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,35.46,"mol% CH4 (fixed composition of this isopleth; H2O=64.42 mol%, NaCl=0.120 mol%)"
CH4_kraderfranck1987_ch4_019,CH4,666.0,151.2,total,NaCl,0.1034,,0.103400,0.103400,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,35.46,"mol% CH4 (fixed composition of this isopleth; H2O=64.42 mol%, NaCl=0.120 mol%)"
CH4_kraderfranck1987_ch4_020,CH4,669.0,187.2,total,NaCl,0.1034,,0.103400,0.103400,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,35.46,"mol% CH4 (fixed composition of this isopleth; H2O=64.42 mol%, NaCl=0.120 mol%)"
CH4_kraderfranck1987_ch4_021,CH4,672.0,236.0,total,NaCl,0.1034,,0.103400,0.103400,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,35.46,"mol% CH4 (fixed composition of this isopleth; H2O=64.42 mol%, NaCl=0.120 mol%)"
CH4_kraderfranck1987_ch4_022,CH4,673.0,248.9,total,NaCl,0.1034,,0.103400,0.103400,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,35.46,"mol% CH4 (fixed composition of this isopleth; H2O=64.42 mol%, NaCl=0.120 mol%)"
CH4_kraderfranck1987_ch4_023,CH4,738.0,63.2,total,NaCl,0.100278,,0.100278,0.100278,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,39.00,"mol% CH4 (fixed composition of this isopleth; H2O=60.89 mol%, NaCl=0.110 mol%)"
CH4_kraderfranck1987_ch4_024,CH4,724.0,68.8,total,NaCl,0.100278,,0.100278,0.100278,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,39.00,"mol% CH4 (fixed composition of this isopleth; H2O=60.89 mol%, NaCl=0.110 mol%)"
CH4_kraderfranck1987_ch4_025,CH4,699.0,84.5,total,NaCl,0.100278,,0.100278,0.100278,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,39.00,"mol% CH4 (fixed composition of this isopleth; H2O=60.89 mol%, NaCl=0.110 mol%)"
CH4_kraderfranck1987_ch4_026,CH4,721.0,76.4,total,NaCl,0.095157,,0.095157,0.095157,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,47.41,"mol% CH4 (fixed composition of this isopleth; H2O=52.50 mol%, NaCl=0.090 mol%)"
CH4_kraderfranck1987_ch4_027,CH4,703.0,93.6,total,NaCl,0.095157,,0.095157,0.095157,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,47.41,"mol% CH4 (fixed composition of this isopleth; H2O=52.50 mol%, NaCl=0.090 mol%)"
CH4_kraderfranck1987_ch4_028,CH4,693.0,110.0,total,NaCl,0.095157,,0.095157,0.095157,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,47.41,"mol% CH4 (fixed composition of this isopleth; H2O=52.50 mol%, NaCl=0.090 mol%)"
CH4_kraderfranck1987_ch4_029,CH4,689.0,140.0,total,NaCl,0.095157,,0.095157,0.095157,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,47.41,"mol% CH4 (fixed composition of this isopleth; H2O=52.50 mol%, NaCl=0.090 mol%)"
CH4_kraderfranck1987_ch4_030,CH4,695.0,170.0,total,NaCl,0.095157,,0.095157,0.095157,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,47.41,"mol% CH4 (fixed composition of this isopleth; H2O=52.50 mol%, NaCl=0.090 mol%)"
CH4_kraderfranck1987_ch4_031,CH4,703.0,207.2,total,NaCl,0.095157,,0.095157,0.095157,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,47.41,"mol% CH4 (fixed composition of this isopleth; H2O=52.50 mol%, NaCl=0.090 mol%)"
CH4_kraderfranck1987_ch4_032,CH4,710.0,249.8,total,NaCl,0.095157,,0.095157,0.095157,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,47.41,"mol% CH4 (fixed composition of this isopleth; H2O=52.50 mol%, NaCl=0.090 mol%)"
CH4_kraderfranck1987_ch4_033,CH4,723.0,90.0,total,NaCl,0.103809,,0.103809,0.103809,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,62.50,"mol% CH4 (fixed composition of this isopleth; H2O=37.43 mol%, NaCl=0.070 mol%)"
CH4_kraderfranck1987_ch4_034,CH4,704.0,106.2,total,NaCl,0.103809,,0.103809,0.103809,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,62.50,"mol% CH4 (fixed composition of this isopleth; H2O=37.43 mol%, NaCl=0.070 mol%)"
CH4_kraderfranck1987_ch4_035,CH4,692.0,123.0,total,NaCl,0.103809,,0.103809,0.103809,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,62.50,"mol% CH4 (fixed composition of this isopleth; H2O=37.43 mol%, NaCl=0.070 mol%)"
CH4_kraderfranck1987_ch4_036,CH4,693.0,150.0,total,NaCl,0.103809,,0.103809,0.103809,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,62.50,"mol% CH4 (fixed composition of this isopleth; H2O=37.43 mol%, NaCl=0.070 mol%)"
CH4_kraderfranck1987_ch4_037,CH4,708.0,200.0,total,NaCl,0.103809,,0.103809,0.103809,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,62.50,"mol% CH4 (fixed composition of this isopleth; H2O=37.43 mol%, NaCl=0.070 mol%)"
CH4_kraderfranck1987_ch4_038,CH4,718.0,258.0,total,NaCl,0.103809,,0.103809,0.103809,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,62.50,"mol% CH4 (fixed composition of this isopleth; H2O=37.43 mol%, NaCl=0.070 mol%)"
CH4_kraderfranck1987_ch4_039,CH4,703.0,95.0,total,NaCl,0.096907,,0.096907,0.096907,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,71.31,"mol% CH4 (fixed composition of this isopleth; H2O=28.64 mol%, NaCl=0.050 mol%)"
CH4_kraderfranck1987_ch4_040,CH4,691.0,105.0,total,NaCl,0.096907,,0.096907,0.096907,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,71.31,"mol% CH4 (fixed composition of this isopleth; H2O=28.64 mol%, NaCl=0.050 mol%)"
CH4_kraderfranck1987_ch4_041,CH4,680.0,132.3,total,NaCl,0.096907,,0.096907,0.096907,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,71.31,"mol% CH4 (fixed composition of this isopleth; H2O=28.64 mol%, NaCl=0.050 mol%)"
CH4_kraderfranck1987_ch4_042,CH4,683.0,169.2,total,NaCl,0.096907,,0.096907,0.096907,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,71.31,"mol% CH4 (fixed composition of this isopleth; H2O=28.64 mol%, NaCl=0.050 mol%)"
CH4_kraderfranck1987_ch4_043,CH4,688.0,221.0,total,NaCl,0.096907,,0.096907,0.096907,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,71.31,"mol% CH4 (fixed composition of this isopleth; H2O=28.64 mol%, NaCl=0.050 mol%)"
CH4_kraderfranck1987_ch4_044,CH4,691.0,263.0,total,NaCl,0.096907,,0.096907,0.096907,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,71.31,"mol% CH4 (fixed composition of this isopleth; H2O=28.64 mol%, NaCl=0.050 mol%)"
CH4_kraderfranck1987_ch4_045,CH4,673.0,40.0,total,NaCl,0.296234,,0.296234,0.296234,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,5.81,"mol% CH4 (fixed composition of this isopleth; H2O=93.69 mol%, NaCl=0.500 mol%)"
CH4_kraderfranck1987_ch4_046,CH4,669.0,45.0,total,NaCl,0.296234,,0.296234,0.296234,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,5.81,"mol% CH4 (fixed composition of this isopleth; H2O=93.69 mol%, NaCl=0.500 mol%)"
CH4_kraderfranck1987_ch4_047,CH4,665.0,54.8,total,NaCl,0.296234,,0.296234,0.296234,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,5.81,"mol% CH4 (fixed composition of this isopleth; H2O=93.69 mol%, NaCl=0.500 mol%)"
CH4_kraderfranck1987_ch4_048,CH4,663.0,75.0,total,NaCl,0.296234,,0.296234,0.296234,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,5.81,"mol% CH4 (fixed composition of this isopleth; H2O=93.69 mol%, NaCl=0.500 mol%)"
CH4_kraderfranck1987_ch4_049,CH4,664.0,123.7,total,NaCl,0.296234,,0.296234,0.296234,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,5.81,"mol% CH4 (fixed composition of this isopleth; H2O=93.69 mol%, NaCl=0.500 mol%)"
CH4_kraderfranck1987_ch4_050,CH4,668.0,215.0,total,NaCl,0.296234,,0.296234,0.296234,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,5.81,"mol% CH4 (fixed composition of this isopleth; H2O=93.69 mol%, NaCl=0.500 mol%)"
CH4_kraderfranck1987_ch4_051,CH4,698.0,47.0,total,NaCl,0.293342,,0.293342,0.293342,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,16.30,"mol% CH4 (fixed composition of this isopleth; H2O=83.26 mol%, NaCl=0.440 mol%)"
CH4_kraderfranck1987_ch4_052,CH4,693.0,46.5,total,NaCl,0.293342,,0.293342,0.293342,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,16.30,"mol% CH4 (fixed composition of this isopleth; H2O=83.26 mol%, NaCl=0.440 mol%)"
CH4_kraderfranck1987_ch4_053,CH4,686.0,48.5,total,NaCl,0.293342,,0.293342,0.293342,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,16.30,"mol% CH4 (fixed composition of this isopleth; H2O=83.26 mol%, NaCl=0.440 mol%)"
CH4_kraderfranck1987_ch4_054,CH4,683.0,50.5,total,NaCl,0.293342,,0.293342,0.293342,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,16.30,"mol% CH4 (fixed composition of this isopleth; H2O=83.26 mol%, NaCl=0.440 mol%)"
CH4_kraderfranck1987_ch4_055,CH4,681.0,55.3,total,NaCl,0.293342,,0.293342,0.293342,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,16.30,"mol% CH4 (fixed composition of this isopleth; H2O=83.26 mol%, NaCl=0.440 mol%)"
CH4_kraderfranck1987_ch4_056,CH4,679.0,70.5,total,NaCl,0.293342,,0.293342,0.293342,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,16.30,"mol% CH4 (fixed composition of this isopleth; H2O=83.26 mol%, NaCl=0.440 mol%)"
CH4_kraderfranck1987_ch4_057,CH4,682.0,107.5,total,NaCl,0.293342,,0.293342,0.293342,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,16.30,"mol% CH4 (fixed composition of this isopleth; H2O=83.26 mol%, NaCl=0.440 mol%)"
CH4_kraderfranck1987_ch4_058,CH4,689.0,206.0,total,NaCl,0.293342,,0.293342,0.293342,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,16.30,"mol% CH4 (fixed composition of this isopleth; H2O=83.26 mol%, NaCl=0.440 mol%)"
CH4_kraderfranck1987_ch4_059,CH4,702.0,58.7,total,NaCl,0.293307,,0.293307,0.293307,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,23.90,"mol% CH4 (fixed composition of this isopleth; H2O=75.70 mol%, NaCl=0.400 mol%)"
CH4_kraderfranck1987_ch4_060,CH4,693.0,68.7,total,NaCl,0.293307,,0.293307,0.293307,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,23.90,"mol% CH4 (fixed composition of this isopleth; H2O=75.70 mol%, NaCl=0.400 mol%)"
CH4_kraderfranck1987_ch4_061,CH4,694.0,89.5,total,NaCl,0.293307,,0.293307,0.293307,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,23.90,"mol% CH4 (fixed composition of this isopleth; H2O=75.70 mol%, NaCl=0.400 mol%)"
CH4_kraderfranck1987_ch4_062,CH4,699.0,129.4,total,NaCl,0.293307,,0.293307,0.293307,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,,,23.90,"mol% CH4 (fixed composition of this isopleth; H2O=75.70 mol%, NaCl=0.400 mol%)"
CH4_kraderfranck1987_ch4_063,CH4,702.0,176.7,total,NaCl,0.293307,,0.293307,0.293307,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,23.90,"mol% CH4 (fixed composition of this isopleth; H2O=75.70 mol%, NaCl=0.400 mol%)"
CH4_kraderfranck1987_ch4_064,CH4,703.0,217.3,total,NaCl,0.293307,,0.293307,0.293307,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,23.90,"mol% CH4 (fixed composition of this isopleth; H2O=75.70 mol%, NaCl=0.400 mol%)"
CH4_kraderfranck1987_ch4_065,CH4,723.0,66.0,total,NaCl,0.291122,,0.291122,0.291122,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,37.13,"mol% CH4 (fixed composition of this isopleth; H2O=62.54 mol%, NaCl=0.328 mol%)"
CH4_kraderfranck1987_ch4_066,CH4,713.0,81.5,total,NaCl,0.291122,,0.291122,0.291122,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,37.13,"mol% CH4 (fixed composition of this isopleth; H2O=62.54 mol%, NaCl=0.328 mol%)"
CH4_kraderfranck1987_ch4_067,CH4,712.0,89.0,total,NaCl,0.291122,,0.291122,0.291122,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,37.13,"mol% CH4 (fixed composition of this isopleth; H2O=62.54 mol%, NaCl=0.328 mol%)"
CH4_kraderfranck1987_ch4_068,CH4,713.0,111.2,total,NaCl,0.291122,,0.291122,0.291122,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,37.13,"mol% CH4 (fixed composition of this isopleth; H2O=62.54 mol%, NaCl=0.328 mol%)"
CH4_kraderfranck1987_ch4_069,CH4,715.0,135.0,total,NaCl,0.291122,,0.291122,0.291122,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,37.13,"mol% CH4 (fixed composition of this isopleth; H2O=62.54 mol%, NaCl=0.328 mol%)"
CH4_kraderfranck1987_ch4_070,CH4,718.0,171.0,total,NaCl,0.291122,,0.291122,0.291122,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,37.13,"mol% CH4 (fixed composition of this isopleth; H2O=62.54 mol%, NaCl=0.328 mol%)"
CH4_kraderfranck1987_ch4_071,CH4,721.0,225.0,total,NaCl,0.291122,,0.291122,0.291122,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,37.13,"mol% CH4 (fixed composition of this isopleth; H2O=62.54 mol%, NaCl=0.328 mol%)"
CH4_kraderfranck1987_ch4_072,CH4,739.0,63.0,total,NaCl,0.296105,,0.296105,0.296105,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,51.00,"mol% CH4 (fixed composition of this isopleth; H2O=48.74 mol%, NaCl=0.260 mol%)"
CH4_kraderfranck1987_ch4_073,CH4,725.0,73.5,total,NaCl,0.296105,,0.296105,0.296105,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,51.00,"mol% CH4 (fixed composition of this isopleth; H2O=48.74 mol%, NaCl=0.260 mol%)"
CH4_kraderfranck1987_ch4_074,CH4,718.0,90.0,total,NaCl,0.296105,,0.296105,0.296105,0.000000,0.000000,0.000000,0.000000,kraderfranck1987_ch4,Krader & Franck (1987),synthetic_visual,printed_defect;suspect_value,,51.00,"mol% CH4 (fixed composition of this isopleth; H2O=48.74 mol%, NaCl=0.260 mol%)"
